id,title,author,source,date,subjects,topic,type,href
c3416,Monsters of Folk: Monsters Of Folk,Bud Scoppa,Uncut,October 2009,['monsters-of-folk'],country,Review,/Library/SearchLinkRedirect?folder=monsters-of-folk-imonsters-of-folki
c3417,"Taylor Swift: Wembley Arena, London",Kate Mossman,The Word,10 February 2010,['taylor-swift'],country,Live Review,/Library/SearchLinkRedirect?folder=taylor-swift-wembley-arena-london
c3418,In the Whispering Pines,Kandia Crazy Horse,San Francisco Bay Guardian,25 February 2010,"['valerie-june', 'whispering-pines']",country,Report,/Library/SearchLinkRedirect?folder=in-the-whispering-pines
c3419,Various Artists: Gastonia Gallop – Cotton Mill Songs & Hillbilly Blues,Tony Burke,Blues & Rhythm,March 2010,[],country,Review,/Library/SearchLinkRedirect?folder=various-artists-igastonia-gallop--cotton-mill-songs--hillbilly-bluesi
c3500,Stephen Stills,Rob Hughes,Record Collector,March 2010,['stephen-stills'],country,Interview,/Library/SearchLinkRedirect?folder=stephen-stills
c3501,New band of the week: Lady Antebellum,Paul Lester,The Guardian,17 March 2010,['lady-antebellum'],country,Profile,/Library/SearchLinkRedirect?folder=new-band-of-the-week-lady-antebellum
c3502,Wanda Jackson: You Know I'm So Good!,Rob Hughes,Uncut,April 2010,['wanda-jackson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=wanda-jackson-you-know-im-so-good
c3503,Merle Haggard: I Am What I Am,Rob Hughes,Uncut,May 2010,['merle-haggard'],country,Review,/Library/SearchLinkRedirect?folder=merle-haggard-ii-am-what-i-ami
c3504,Kris Kristofferson: A Nashville Rebel Reminisces,Graeme Thomson,The Guardian,6 May 2010,['kris-kristofferson'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=kris-kristofferson-a-nashville-rebel-reminisces
c3505,Brad Paisley: A Different Kind of Cowboy,Angus Batey,The Guardian,10 June 2010,['brad-paisley'],country,Interview,/Library/SearchLinkRedirect?folder=brad-paisley-a-different-kind-of-cowboy
c3506,Willie Nelson For President?,Andrew Mueller,Uncut,July 2010,['willie-nelson'],country,Interview,/Library/SearchLinkRedirect?folder=willie-nelson-for-president
c3507,I Was a Texas Jewboy,Michael Simmons,L.A. Weekly,29 July 2010,['kinky-friedman'],country,Memoir,/Library/SearchLinkRedirect?folder=i-was-a-texas-jewboy
c3508,Lady Antebellum: Shepherd's Bush Empire,Caroline Sullivan,The Guardian,13 August 2010,['lady-antebellum'],country,Live Review,/Library/SearchLinkRedirect?folder=lady-antebellum-shepherds-bush-empire-
c3509,"Brad Paisley: New England Country Music Festival, Gillette Stadium, Mass.",Jim Sullivan,Boston Herald,22 August 2010,['brad-paisley'],country,Live Review,/Library/SearchLinkRedirect?folder=brad-paisley-new-england-country-music-festival-gillette-stadium-mass
c3510,Kris Kristofferson looks back on his early years,Rob Hughes,Record Collector,September 2010,['kris-kristofferson'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=kris-kristofferson-looks-back-on-his-early-years
c3511,Various Artists: 40 Years Of Rounder Records,Kate Mossman,The Word,January 2011,"['james-booker', 'alison-krauss', 'robert-plant-and-alison-krauss']",country,Review,/Library/SearchLinkRedirect?folder=various-artists-i40-years-of-rounder-recordsi
c3512,Charlie Louvin: The Battles Rage On,Rob Hughes,Uncut,January 2011,['charlie-louvin'],country,Review,/Library/SearchLinkRedirect?folder=charlie-louvin-ithe-battles-rage-oni
c3513,"Charlie Louvin, 1927-2011",Tony Russell,The Guardian,28 January 2011,['charlie-louvin'],country,Obituary,/Library/SearchLinkRedirect?folder=charlie-louvin-1927-2011-2
c3514,"Byrds, Burritos, and Bluegrass: Chris Hillman Interviewed",Bob Ruggiero,Houston Press,3 February 2011,['chris-hillman'],country,Interview,/Library/SearchLinkRedirect?folder=byrds-burritos-and-bluegrass-chris-hillman-interviewed
c3515,Nashville Cats: David Briggs Reflects at the Country Music Hall of Fame,Holly Gleason,No Depression,26 March 2011,[],country,Report,/Library/SearchLinkRedirect?folder=nashville-cats-david-briggs-reflects-at-the-country-music-hall-of-fame
c3516,"Taylor Swift: O2, London ****",Dorian Lynskey,The Guardian,31 March 2011,['taylor-swift'],country,Live Review,/Library/SearchLinkRedirect?folder=taylor-swift-o2-london-
c3517,"Charlie Louvin, 1927-2011",Andrew Mueller,Uncut,April 2011,"['louvin-brothers-the', 'charlie-louvin']",country,Obituary,/Library/SearchLinkRedirect?folder=charlie-louvin-1927-2011
c3518,Key coordinates for the First Lady Of Bluegrass ALISON KRAUSS are Paul Rodgers + ELO x Ralph Stanley,Kate Mossman,The Word,May 2011,['alison-krauss'],country,Interview,/Library/SearchLinkRedirect?folder=key-coordinates-for-the-first-lady-of-bluegrass-alison-krauss-are-paul-rodgers--elo-x-ralph-stanley
c3519,Mickey Newbury: American Trilogy (Saint Cecilia Knows/Mountain Retreat),Rob Young,The Word,May 2011,['mickey-newbury'],country,Review,/Library/SearchLinkRedirect?folder=mickey-newbury-iamerican-trilogyi-saint-cecilia-knowsmountain-retreat
c3600,Emmylou Harris: Hard Bargain,Steven R Rosen,American Songwriter,May 2011,['emmylou-harris'],country,Review,/Library/SearchLinkRedirect?folder=emmylou-harris-ihard-bargaini
c3601,"Laura Cantrell: St. Bonaventure's, Bristol",Stephen Dalton,The Times,4 May 2011,['laura-cantrell'],country,Live Review,/Library/SearchLinkRedirect?folder=laura-cantrell-st-bonaventures-bristol
c3602,Matraca Berg: Dreaming Fields,Holly Gleason,No Depression,13 May 2011,['matraca-berg'],country,Review,/Library/SearchLinkRedirect?folder=matraca-berg-idreaming-fieldsi
c3603,Frank Fairfield: Out On The Open West,Rob Hughes,Uncut,August 2011,['frank-fairfield'],country,Review,/Library/SearchLinkRedirect?folder=frank-fairfield-iout-on-the-open-westi
c3604,The Liberty Belle: Dolly Parton Speaks,Jude Rogers,The Quietus,30 August 2011,['dolly-parton'],country,Interview,/Library/SearchLinkRedirect?folder=the-liberty-belle-dolly-parton-speaks-
c3605,Gillian Welch: Brighton Dome,Chris Charlesworth,Rock's Backpages,14 November 2011,['gillian-welch'],country,Live Review,/Library/SearchLinkRedirect?folder=gillian-welch-brighton-dome
c3606,"Taylor Swift: Madison Square Garden, November 22nd, 2011",Iman Lababedi,RockNYC,24 November 2011,['taylor-swift'],country,Live Review,/Library/SearchLinkRedirect?folder=taylor-swift-madison-square-garden-november-22nd-2011-
c3607,"Billie Jo Spears, 1937-2011",Tony Russell,The Guardian,15 December 2011,['billie-jo-spears'],country,Obituary,/Library/SearchLinkRedirect?folder=billie-jo-spears-1937-2011
c3608,Air Miles: A Transatlantic Conversation with Gillian Welch and Dave Rawlings,David Burke,R2/Rock'n'Reel,Fall 2011,['gillian-welch'],country,Report and Interview,/Library/SearchLinkRedirect?folder=air-miles-a-transatlantic-conversation-with-gillian-welch-and-dave-rawlings
c3609,Beaucoups of Beatle: Ringo Starr in Nashville,Daryl Sanders,The Nashville Musician,January 2012,['ringo-starr'],country,Retrospective,/Library/SearchLinkRedirect?folder=beaucoups-of-beatle-ringo-starr-in-nashville
c3610,Charlie McCoy: Fad Gadget,James Medd,The Word,January 2012,['charlie-mccoy'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=charlie-mccoy-fad-gadget
c3611,Nanci Griffith: Blue Moons and True Believers,David Burke,R2/Rock'n'Reel,January 2012,['nanci-griffith'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=nanci-griffith-blue-moons-and-true-believers
c3612,Miranda Lambert: The House That Miranda Built,Geoffrey Himes,Nashville Scene,26 January 2012,['miranda-lambert'],country,Interview,/Library/SearchLinkRedirect?folder=miranda-lambert-the-house-that-miranda-built
c3613,First Aid Kit: The Lion's Roar,Rob Young,The Word,February 2012,['first-aid-kit'],country,Review,/Library/SearchLinkRedirect?folder=first-aid-kit-ithe-lions-roari
c3614,Various Artists: Country & Western Hit Parade 1961-1965,Andy Gill,The Word,February 2012,[],country,Review,/Library/SearchLinkRedirect?folder=various-artists-icountry--western-hit-parade-1961-1965i-
c3615,"Earl Scruggs Passes On: Three Fingers, Hippie Kids + A Grace That's Felt 'Round The World",Holly Gleason,No Depression,28 March 2012,['earl-scruggs'],country,Memoir,/Library/SearchLinkRedirect?folder=earl-scruggs-passes-on-three-fingers-hippie-kids--a-grace-thats-felt-round-the-world
c3616,"Earl Scruggs, 1924-2012",Tony Russell,The Guardian,29 March 2012,['earl-scruggs'],country,Obituary,/Library/SearchLinkRedirect?folder=earl-scruggs-1924-2012
c3617,Nanci Griffith: Intersection,Holly Gleason,Paste,10 April 2012,['nanci-griffith'],country,Review,/Library/SearchLinkRedirect?folder=nanci-griffith-iintersectioni
c3618,"Ray Wylie Hubbard plays Joe's Pub tonight, talks new album (with a Beatle)",Jeff Slate,Examiner.com,17 May 2012,['ray-wylie-hubbard'],country,Report and Interview,/Library/SearchLinkRedirect?folder=ray-wylie-hubbard-plays-joes-pub-tonight-talks-new-album-with-a-beatle
c3619,"Alan Jackson: 30 Miles West, and Movin'",Holly Gleason,No Depression,30 May 2012,['alan-jackson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=alan-jackson-30-miles-west-and-movin
c3700,"Willie Nelson's Heroes a great Father's Day pick says his son, Lukas",Jeff Slate,Examiner.com,15 June 2012,['willie-nelson'],country,Report and Interview,/Library/SearchLinkRedirect?folder=willie-nelsons-iheroesi-a-great-fathers-day-pick-says-his-son-lukas
c3701,New band of the week: Robert Ellis,Paul Lester,The Guardian,4 July 2012,['robert-ellis'],country,Profile,/Library/SearchLinkRedirect?folder=new-band-of-the-week-robert-ellis
c3702,Dawes: An Interview,Graeme Thomson,Uncut,August 2012,['dawes'],country,Interview,/Library/SearchLinkRedirect?folder=dawes-an-interview
c3703,Honky-tonk women: the female artists who made it big in country music,Sean O'Hagan,The Guardian,6 September 2012,"['jean-shepard', 'bonnie-guitar', 'kitty-wells']",country,Report and Interview,/Library/SearchLinkRedirect?folder=honky-tonk-women-the-female-artists-who-made-it-big-in-country-music
c3704,Chely Wright's Rediscovered Country,Charles Bermant,No Depression,24 September 2012,['chely-wright'],country,Profile,/Library/SearchLinkRedirect?folder=chely-wrights-rediscovered-country
c3705,"Honoring Connie Smith: 45 RPM at Douglas Corner, Nashville",Holly Gleason,No Depression,7 November 2012,['connie-smith'],country,Live Review,/Library/SearchLinkRedirect?folder=honoring-connie-smith-45-rpm-at-douglas-corner-nashville
c3706,Kris Kristofferson: Troubadour writing on into the sunset,Rob Hughes,Daily Telegraph,4 December 2012,['kris-kristofferson'],country,Interview,/Library/SearchLinkRedirect?folder=kris-kristofferson-troubadour-writing-on-into-the-sunset
c3707,"Rodney Crowell, Ben Bullington and More: Station Inn, Nashville",Holly Gleason,No Depression,7 December 2012,"['rodney-crowell', 'ben-bullington']",country,Live Review,/Library/SearchLinkRedirect?folder=rodney-crowell-ben-bullington-and-more-station-inn-nashville
c3708,Lady Antebellum: On This Winter's Night,Caroline Sullivan,The Guardian,13 December 2012,['lady-antebellum'],country,Review,/Library/SearchLinkRedirect?folder=lady-antebellum-ion-this-winters-nighti
c3709,"Dawn McCarthy & Bonnie ""Prince"" Billy: What The Brothers Sang",Jamie Atkins,Record Collector,February 2013,"['everly-brothers-the', 'dawn-mccarthy--bonnie-prince-billy']",country,Review,/Library/SearchLinkRedirect?folder=dawn-mccarthy--bonnie-prince-billy-iwhat-the-brothers-sangi
c3710,Emmylou Harris & Rodney Crowell: Friendship Aged Like Bluebird Wine,Geoffrey Himes,Paste,19 February 2013,"['rodney-crowell', 'emmylou-harris']",country,Profile and Interview,/Library/SearchLinkRedirect?folder=emmylou-harris--rodney-crowell-friendship-aged-like-bluebird-wine
c3711,The Mavericks: In Time,Holly Gleason,Paste,27 February 2013,['mavericks-the'],country,Review,/Library/SearchLinkRedirect?folder=the-mavericks-iin-timei
c3712,"Old Friends, New Record: Emmylou Harris and Rodney Crowell",David Burke,R2/Rock'n'Reel,March 2013,"['rodney-crowell', 'emmylou-harris']",country,Profile and Interview,/Library/SearchLinkRedirect?folder=old-friends-new-record-emmylou-harris-and-rodney-crowell
c3713,Ashley Monroe: Like A Rose,Holly Gleason,Paste,12 March 2013,['ashley-monroe'],country,Review,/Library/SearchLinkRedirect?folder=ashley-monroe-ilike-a-rosei
c3714,"Kacey Musgraves: Same Trailer, Different Park",Holly Gleason,Paste,26 March 2013,['kacey-musgraves'],country,Review,/Library/SearchLinkRedirect?folder=kacey-musgraves-isame-trailer-different-parki
c3715,George Jones: Farewell to the King of Heartbreak,Peter Stone Brown,CounterPunch,26 April 2013,['george-jones'],country,Retrospective,/Library/SearchLinkRedirect?folder=george-jones-farewell-to-the-king-of-heartbreak
c3716,Where Eagles Dared: California's Signature Rock Band Comes to London,Barney Hoskyns,Rock's Backpages,29 April 2013,['eagles-the'],country,Report,/Library/SearchLinkRedirect?folder=where-eagles-dared-californias-signature-rock-band-comes-to-london
c3717,Crossing County Lines: Jerry Douglas + Alison Krauss Call Their Friends for Americana Night,Holly Gleason,No Depression,3 June 2013,['alison-krauss'],country,Live Review,/Library/SearchLinkRedirect?folder=crossing-county-lines-jerry-douglas--alison-krauss-call-their-friends-for-americana-night
c3718,Guy Clark: My Favorite Picture Of You,Holly Gleason,Paste,23 July 2013,['guy-clark'],country,Review,/Library/SearchLinkRedirect?folder=guy-clark-imy-favorite-picture-of-youi
c3719,The Civil Wars: The Civil Wars,Will Hermes,Rolling Stone,1 August 2013,['civil-wars-the'],country,Review,/Library/SearchLinkRedirect?folder=the-civil-wars-ithe-civil-warsi
c3800,"Jack Clement, 1931-2013",Tony Russell,The Guardian,11 August 2013,['jack-clement'],country,Obituary,/Library/SearchLinkRedirect?folder=jack-clement-1931-2013
c3801,Robbie Fulks: Gone Away Backward,Holly Gleason,Paste,27 August 2013,['robbie-fulks'],country,Review,/Library/SearchLinkRedirect?folder=robbie-fulks-igone-away-backwardi
c3802,Kris Kristofferson,David Burke,R2/Rock'n'Reel,September 2013,['kris-kristofferson'],country,Interview,/Library/SearchLinkRedirect?folder=kris-kristofferson-2
c3803,Nitty Gritty Dirt Band: The Making Of Will The Circle Be Unbroken,Johnny Black,Country,October 2013,['nitty-gritty-dirt-band-the'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=nitty-gritty-dirt-band-the-making-of-iwill-the-circle-be-unbrokeni
c3804,Ray Price 1926-2013,Tony Russell,The Guardian,18 December 2013,['ray-price'],country,Obituary,/Library/SearchLinkRedirect?folder=ray-price-1926-2013
c3805,Kandia Crazy Horse:  Stampede,Barney Hoskyns,MOJO,Fall 2013,['kandia-crazy-horse'],country,Review,/Library/SearchLinkRedirect?folder=kandia-crazy-horse-i-stampedei
c3806,Johnny Horton,David Burke,Vintage Rock,2014,['johnny-horton'],country,Retrospective,/Library/SearchLinkRedirect?folder=johnny-horton-
c3807,Eye Witness: Spade Cooley Murders His Wife,Johnny Black,Country,January 2014,['spade-cooley'],country,Retrospective,/Library/SearchLinkRedirect?folder=eye-witness-spade-cooley-murders-his-wife
c3808,Remembering Phil Everly,Peter Stone Brown,CounterPunch,3 January 2014,"['phil-everly', 'everly-brothers-the']",country,Memoir,/Library/SearchLinkRedirect?folder=remembering-phil-everly
c3809,Phil Everly never got to soar as a solo act,Joel Selvin,San Francisco Chronicle,4 January 2014,['phil-everly'],country,Obituary,/Library/SearchLinkRedirect?folder=phil-everly-never-got-to-soar-as-a-solo-act
c3810,Rosanne Cash: The River & The Thread,Holly Gleason,Paste,21 January 2014,['rosanne-cash'],country,Review,/Library/SearchLinkRedirect?folder=rosanne-cash-ithe-river--the-threadi
c3811,Matraca Berg: The Daughter of Music Row,Holly Gleason,Oxford American,22 January 2014,['matraca-berg'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=matraca-berg-the-daughter-of-music-row
c3812,Kacey Musgraves: A Whole New Trailer Park,Geoffrey Himes,Nashville Scene,23 January 2014,['kacey-musgraves'],country,Interview,/Library/SearchLinkRedirect?folder=kacey-musgraves-a-whole-new-trailer-park
c3813,Sheryl Crow,David Burke,R2/Rock'n'Reel,March 2014,['sheryl-crow'],country,Report and Interview,/Library/SearchLinkRedirect?folder=sheryl-crow-5
c3814,Béla Fleck and Abigail Washburn,Bill DeYoung,Connect Savannah,April 2014,"['bla-fleck', 'abigail-washburn']",country,Interview,/Library/SearchLinkRedirect?folder=bla-fleck-and-abigail-washburn
c3815,Nickel Creek: A Dotted Line,Holly Gleason,Paste,1 April 2014,['nickel-creek'],country,Review,/Library/SearchLinkRedirect?folder=nickel-creek-ia-dotted-linei
c3816,"Country music's gay stars: ""We're still kicking down the closet door""",Graeme Thomson,The Guardian,10 April 2014,"['chely-wright', 'lavender-country']",country,Report and Interview,/Library/SearchLinkRedirect?folder=country-musics-gay-stars-were-still-kicking-down-the-closet-door
c3817,Don Felder Surprised at Ex-Eagles Mates' Ill Will Toward Him,Bob Ruggiero,Houston Press,16 May 2014,"['eagles-the', 'don-felder']",country,Interview,/Library/SearchLinkRedirect?folder=don-felder-surprised-at-ex-eagles-mates-ill-will-toward-him
c3818,Sturgill Simpson: Metamodern Sounds in Country Music (Loose),Rob Hughes,Uncut,June 2014,['sturgill-simpson'],country,Review,/Library/SearchLinkRedirect?folder=sturgill-simpson-imetamodern-sounds-in-country-musici-loose
c3819,Holly Williams,David Burke,R2/Rock'n'Reel,July 2014,['holly-williams'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=holly-williams
c3900,Kenny Chesney,Alan Light,Radio.com,September 2014,['kenny-chesney'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=kenny-chesney
c3901,Sid Griffin: The Trick is To Breathe,Terry Staunton,Uncut,December 2014,['sid-griffin'],country,Review,/Library/SearchLinkRedirect?folder=sid-griffin-ithe-trick-is-to-breathei
c3902,Paul English: Watching Willie's Back,Joe Nick Patoski,Oxford American,13 Winter 2014,['willie-nelson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=paul-english-watching-willies-back
c3903,The Byrd Who Flew Alone: The Triumphs and Tragedy of Gene Clark (Four Suns DVD),Bill Wasserzieher,Ugly Things,Spring 2014,['gene-clark'],country,Film/DVD/TV Review,/Library/SearchLinkRedirect?folder=ithe-byrd-who-flew-alone-the-triumphs-and-tragedy-of-gene-clarki-four-suns-dvd
c3904,"Little Jimmy Dickens, 1920-2015",Tony Russell,The Guardian,8 January 2015,['little-jimmy-dickens'],country,Obituary,/Library/SearchLinkRedirect?folder=little-jimmy-dickens-1920-2015
c3905,"Emmylou Harris, back where it all started",Geoffrey Himes,The Washington Post,8 January 2015,['emmylou-harris'],country,Profile,/Library/SearchLinkRedirect?folder=emmylou-harris-back-where-it-all-started
c3906,The Read: Mr Gram Parsons,Barney Hoskyns,Mr. Porter,April 2015,['gram-parsons'],country,Retrospective,/Library/SearchLinkRedirect?folder=the-read-mr-gram-parsons
c3907,Townes Van Zandt: The Nashville Sessions,Andrew Mueller,Uncut,April 2015,['townes-van-zandt'],country,Review,/Library/SearchLinkRedirect?folder=townes-van-zandt-ithe-nashville-sessionsi
c3908,"Merle Haggard: Keswick Theatre, Philadelphia",Peter Stone Brown,peterstonebrown.com,5 June 2015,['merle-haggard'],country,Live Review,/Library/SearchLinkRedirect?folder=merle-haggard-keswick-theatre-philadelphia
c3909,Ashley Monroe: The Blade,Alfred Soto,Spin,20 July 2015,['ashley-monroe'],country,Review,/Library/SearchLinkRedirect?folder=ashley-monroe-ithe-bladei
c3910,Joe Nick Patoski on Doug Sahm,Stephen K. Peeples,stephenkpeeples.com,25 July 2015,['doug-sahm'],country,Interview,/Library/SearchLinkRedirect?folder=joe-nick-patoski-on-doug-sahm
c3911,"Bob Johnston, 1932-2015",Richard Williams,The Guardian,18 August 2015,"['johnny-cash', 'leonard-cohen', 'bob-dylan', 'simon--garfunkel']",country,Obituary,/Library/SearchLinkRedirect?folder=bob-johnston-1932-2015
c3912,Willie and the Weed Factory,Chris Heath,GQ,31 August 2015,['willie-nelson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=willie-and-the-weed-factory
c3913,"The Ladies Used to Love Outlaws, Now The Ladies Are Outlaws",Geoffrey Himes,Paste,1 September 2015,"['kacey-musgraves', 'ashley-monroe']",country,Report,/Library/SearchLinkRedirect?folder=the-ladies-used-to-love-outlaws-now-the-ladies-are-outlaws
c3914,Don Henley,Paul Lester,The Guardian,1 October 2015,"['eagles-the', 'don-henley']",country,Interview,/Library/SearchLinkRedirect?folder=don-henley-2
c3915,Eagles: The Heroes Or Villains Of '70s Rock?,Bill Holdship,Classic Rock,6 October 2015,['eagles-the'],country,Retrospective,/Library/SearchLinkRedirect?folder=eagles-the-heroes-or-villains-of-70s-rock
c3916,America Unfiltered: The World of Old-Time Music,Geoffrey Himes,American Songwriter,8 October 2015,"['be-good-tanyas-the', 'carter-family-the', 'charley-patton', 'carolina-chocolate-drops', 'avett-brothers-the', 'uncle-earl', 'mammals-the', 'hackensaw-boys-the', 'old-crow-medicine-show', 'ollabelle']",country,Overview,/Library/SearchLinkRedirect?folder=america-unfiltered-the-world-of-old-time-music
c3917,Kacey Musgraves: The New Rebel Queen of Nashville,Rob Hughes,Daily Telegraph,1 December 2015,['kacey-musgraves'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=kacey-musgraves-the-new-rebel-queen-of-nashville
c3918,"Is Kinky Friedman ""The Loneliest Man I Ever Met""?",Stephen K. Peeples,stephenkpeeples.com,5 December 2015,['kinky-friedman'],country,Report and Interview,/Library/SearchLinkRedirect?folder=is-kinky-friedman-ithe-loneliest-man-i-ever-meti
c3919,Best Friend of Mine: Waylon Jennings on Buddy Holly,David Burke,Vintage Rock,2016,['waylon-jennings'],country,Retrospective,/Library/SearchLinkRedirect?folder=best-friend-of-mine-waylon-jennings-on-buddy-holly
c4000,"Guy Clark: Randall Knives, Desperados & Homegrown Tomatoes",Holly Gleason,The Bitter Southerner,2016,['guy-clark'],country,Memoir,/Library/SearchLinkRedirect?folder=guy-clark-randall-knives-desperados--homegrown-tomatoes
c4001,Were The Beau Brummels America's Unluckiest Band?,Mitchell Cohen,Music Aficionado,2016,['beau-brummels-the'],country,Retrospective,/Library/SearchLinkRedirect?folder=were-the-beau-brummels-americas-unluckiest-band
c4002,Peter Guralnick: Sam Phillips – The Man Who Invented Rock 'n' Roll/ Ray Benson & David Menconi: Comin' Right At Ya,Peter Stone Brown,CounterPunch,26 February 2016,"['asleep-at-the-wheel', 'howlin-wolf', 'jerry-lee-lewis', 'elvis-presley']",country,Book Review,/Library/SearchLinkRedirect?folder=peter-guralnick-isam-phillips--the-man-who-invented-rock-n-rolli-ray-benson--david-menconi-icomin-right-at-yai
c4003,Loretta Lynn,David Burke,R2/Rock'n'Reel,March 2016,['loretta-lynn'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=loretta-lynn
c4004,"Remembering Guy Clark, The Craftsman",Geoffrey Himes,Paste,18 May 2016,['guy-clark'],country,Obituary,/Library/SearchLinkRedirect?folder=remembering-guy-clark-the-craftsman
c4005,Brandy Clark: Big Day in a Small Town,Alfred Soto,Spin,6 June 2016,['brandy-clark'],country,Review,/Library/SearchLinkRedirect?folder=brandy-clark-ibig-day-in-a-small-towni-2
c4006,Bonnie Bishop: Ain't Who I Was,Holly Gleason,Paste,6 June 2016,['bonnie-bishop'],country,Review,/Library/SearchLinkRedirect?folder=bonnie-bishop-iaint-who-i-wasi-
c4007,"Ralph Stanley, 1927-2016",Tony Russell,The Guardian,26 June 2016,['ralph-stanley'],country,Obituary,/Library/SearchLinkRedirect?folder=ralph-stanley-1927-2016
c4008,Brandy Clark: Big Day in a Small Town,Will Hermes,Rolling Stone,1 July 2016,['brandy-clark'],country,Review,/Library/SearchLinkRedirect?folder=brandy-clark-ibig-day-in-a-small-towni
c4009,How Dierks Bentley Became Country Music's Most Relatable Star,Maura Johnston,Esquire,25 August 2016,['dierks-bentley'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=how-dierks-bentley-became-country-musics-most-relatable-star
c4010,"Margo Price: Scala, London",Ian Gittins,The Guardian,2 September 2016,['margo-price'],country,Live Review,/Library/SearchLinkRedirect?folder=margo-price-scala-london
c4011,Jim Lauderdale: Jim Changes Everything,David Burke,Country Music,February 2017,['jim-lauderdale'],country,Interview,/Library/SearchLinkRedirect?folder=jim-lauderdale-jim-changes-everything
c4012,"Brad Paisley/Zac Brown Band: O2 Arena, London",Andrew Mueller,The Guardian,13 March 2017,"['brad-paisley', 'zac-brown-band']",country,Live Review,/Library/SearchLinkRedirect?folder=brad-paisleyzac-brown-band-o2-arena-london
c4013,"Kate Mossman on extreme pop tourism: who would fly 5,000 miles for a gig?",Kate Mossman,New Statesman,22 March 2017,['glen-campbell'],country,Comment,/Library/SearchLinkRedirect?folder=kate-mossman-on-extreme-pop-tourism-who-would-fly-5000-miles-for-a-gig
c4014,"There's Your Trouble: Considering the Dixie Chicks controversy, with hindsight 20/20",Holly Gleason,No Depression,23 May 2017,['dixie-chicks-the'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=theres-your-trouble-considering-the-dixie-chicks-controversy-with-hindsight-2020
c4015,Dolly Parton,David Burke,Country Music Legends,Summer 2017,['dolly-parton'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=dolly-parton-
c4016,Kylie Minogue: Golden,Nick Hasted,The Independent,5 April 2018,['kylie-minogue'],country,Review,/Library/SearchLinkRedirect?folder=kylie-minogue-igoldeni
c4017,The Byrds' Sweetheart Of The Rodeo at 50,Harvey Kubernik,Rock's Backpages,June 2018,"['byrds-the', 'chris-hillman', 'roger-mcguinn', 'gram-parsons']",country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=the-byrds-isweetheart-of-the-rodeoi-at-50
c4018,"""Country Music … Was Anything BUT Pure"": An Interview with Bill Malone and Tracey Laird",Will Hermes,Longreads,4 June 2018,[],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=country-music--was-anything-but-pure-an-interview-with-bill-malone-and-tracey-laird-
c4019,"D.J. Fontana, 1931-2018",Tony Burke,Record Collector,August 2018,['elvis-presley'],country,Obituary,/Library/SearchLinkRedirect?folder=dj-fontana-1931-2018
c4100,"In concert, Daniels doesn't mix politics with music",Jim Sullivan,Cape Cod Times,16 August 2018,"['charlie-daniels', 'bob-dylan']",country,Interview,/Library/SearchLinkRedirect?folder=in-concert-daniels-doesnt-mix-politics-with-music
c4101,Beasts of Bourbon's Spencer P Jones: hellraiser among Australian rock greats,Andrew Stafford,The Guardian,23 August 2018,['beasts-of-bourbon-the'],country,Obituary,/Library/SearchLinkRedirect?folder=beasts-of-bourbons-spencer-p-jones-hellraiser-among-australian-rock-greats
c4102,How Auto-Tune Revolutionized the Sound of Popular Music,Simon Reynolds,Pitchfork,17 September 2018,"['cher', 'bon-iver', 'jay-z', 'kesha', 'britney-spears', 'kanye-west', 'migos', 't-pain', 'travis-scott']",country,Essay,/Library/SearchLinkRedirect?folder=how-auto-tune-revolutionized-the-sound-of-popularmusic
c4103,"Shania Twain: SSE Hydro, Glasgow",Graeme Thomson,Mail On Sunday,29 September 2018,['shania-twain'],country,Live Review,/Library/SearchLinkRedirect?folder=shania-twain-sse-hydro-glasgow
c4104,Kacey Musgraves: Bristol Hippodrome,Jude Rogers,The Guardian,24 October 2018,['kacey-musgraves'],country,Live Review,/Library/SearchLinkRedirect?folder=kacey-musgraves-bristol-hippodrome
c4105,"(No) AMF, Boyd Elder: Texas ""Artlaw"" Dead at 74",Stephen K. Peeples,stephenkpeeples.com,30 October 2018,"['eagles-the', 'bobby-fuller-four-the-']",country,Memoir,/Library/SearchLinkRedirect?folder=no-amf-boyd-elder-texas-artlaw-dead-at-74
